depto,ciudad,fecha,,vendedor,cantidad
1,64,20161021,3,1027,1
1,64,20180212,4,1118,1
1,64,20150808,3,4051,1
1,64,20121023,3,1851,1
1,64,20120713,4,1156,1
1,64,20160407,4,4051,1
1,64,20171129,3,4003,1
1,69,,3,3056,1
1,69,20170124,3,1819,1
1,69,20171222,3,4003,1
1,69,20161123,3,1819,1
1,67,20130124,4,1066,1
1,67,20150425,4,4266,2
1,67,20160401,4,1828,1
1,67,20160618,4,4123,1
1,67,20161215,4,1819,1
1,67,20160622,4,1046,1
1,67,20171108,4,1028,1
1,67,20171018,3,8213,2
1,73,20140108,3,1022,1
1,73,20161006,4,1066,1
1,73,20160916,4,4270,1
1,73,20170527,3,1161,1
1,73,20161111,3,1002,1
1,73,20171031,3,1764,1
1,73,20180116,4,1023,1
1,73,20180104,4,1348,1
1,73,20180224,4,7185,1
1,73,,2,1156,1
1,73,20140815,4,1030,1
1,73,20140829,4,1812,1
1,73,20140310,4,1812,2
1,73,20140605,4,1002,1
1,73,20150415,4,1002,1
1,73,20150113,3,1030,1
1,73,20150713,4,4051,1
1,73,20161118,4,1120,1
1,73,20161201,4,1819,1
1,73,20160823,3,4266,1
1,73,20170227,3,1025,1
1,73,20170530,4,4051,1
1,73,20130812,3,1118,1
1,73,20131221,3,1161,1
1,73,20131114,4,4063,1
1,73,20130806,3,1894,1
1,73,20140821,4,1819,1
1,73,20160516,3,1030,1
1,73,20160521,3,1002,1
1,73,20160218,4,1888,1
1,73,20151110,3,1179,1
1,73,20151021,4,1002,1
1,73,20170225,4,1192,1
1,73,20170113,4,1161,1
1,73,20171127,3,4131,1
1,73,20180111,3,4270,1
1,73,20151020,3,4003,1
1,73,20160512,4,1812,1
1,73,20170110,4,1002,1
1,73,20141028,3,1022,1
1,73,20161206,4,4266,1
1,73,20160215,3,1173,1
1,73,20161110,4,8221,1
1,73,20180102,3,1161,1
1,73,20170824,4,1756,1
1,73,20171026,4,1756,1
1,73,20130131,4,4063,1
1,73,20140908,3,1135,1
1,73,20150824,3,1135,1
1,73,20120717,4,1156,1
1,73,20130322,4,1825,1
1,73,20130521,4,1022,1
1,73,20120712,4,1027,1
1,73,20130130,3,1047,1
1,73,20130523,3,1285,1
1,73,20130613,4,1240,1
1,73,20130509,4,1069,1
1,73,20130422,4,1916,1
1,73,20121115,4,1862,2
1,73,20130417,4,1023,1
1,73,20130511,3,1027,1
1,73,20130918,3,1002,1
1,73,20130405,3,1027,1
1,73,20131123,4,1192,1
1,73,20131114,4,1027,1
1,73,20140428,4,1711,1
1,73,20140430,4,1916,1
1,73,20131115,4,4124,1
1,73,20140625,4,1030,1
1,73,,4,1156,4
1,73,20140828,4,1839,2
1,73,20150819,4,1030,1
1,73,20150410,4,1684,1
1,73,20150519,4,4295,1
1,73,20160714,4,4179,1
1,73,20160407,4,1002,1
1,73,20151026,3,1916,1
1,73,20160422,3,4041,1
1,73,20160328,3,8209,1
1,73,20160620,3,1013,1
1,73,20160201,4,1880,1
1,73,20151118,4,3072,1
1,73,20161019,4,1023,1
1,73,20170525,4,1888,1
1,73,20170718,3,1819,1
1,73,20170605,3,4003,1
1,73,20160809,4,1812,1
1,73,20160902,4,8210,1
1,73,20160825,4,4266,1
1,73,20170724,4,1643,1
1,73,20161015,3,4003,1
1,73,20170130,3,1030,1
1,73,20170927,4,1023,1
1,73,20170919,4,1066,2
1,73,20170420,3,1756,1
1,73,20171110,4,7210,1
1,73,20170713,4,1027,1
1,73,20171202,4,1179,1
1,73,20170704,4,1023,1
1,73,20180221,3,4098,1
1,73,20171205,4,1736,1
1,73,,3,1261,1
1,73,20171218,3,4003,1
1,73,20171129,4,4051,1
1,73,20180104,3,1064,1
1,73,20171031,3,4088,1
1,73,20170915,4,1036,1
1,73,20171023,4,1002,1
1,73,20170921,3,1756,1
1,73,20171206,3,7223,1
1,73,20171017,4,1772,1
1,73,20180227,4,7236,1
1,73,20180219,4,1812,1
1,73,20121024,3,1023,1
1,73,20121027,6,1203,1
1,73,20131030,5,1176,1
1,73,20140609,6,1874,1
1,73,20141017,5,1839,1
1,73,20140902,5,1819,1
1,73,20150220,5,1027,1
1,73,20140926,6,1236,1
1,73,20151027,5,1819,1
1,73,20160502,5,4075,1
1,73,20150709,6,4266,1
1,73,20160108,6,1179,1
1,73,20160609,6,1030,1
1,73,20170724,6,1963,1
1,73,20170717,6,1047,1
1,73,20161129,6,1711,1
1,73,20170203,6,4056,1
1,73,20170830,6,4292,1
1,73,20170516,6,1812,1
1,73,20170523,6,1812,1
1,73,20180209,6,4051,1
1,73,20130415,4,1812,1
1,73,20141124,4,4041,1
1,73,20150421,4,1161,1
1,73,20170719,4,1046,1
1,85,20120426,4,1022,1
1,85,20130130,4,1741,1
1,85,20130128,4,1643,1
1,85,20140121,4,1994,1
1,85,20130426,4,1192,1
1,85,20140212,4,1963,1
1,85,20131107,4,449,1
1,85,20140806,3,471,1
1,85,20141018,3,1283,1
1,85,20151218,4,1827,1
1,85,20160224,4,4138,1
1,85,20170111,4,1916,1
1,85,20160518,4,4003,1
1,85,20161229,3,1046,1
1,85,20160819,4,1046,1
1,85,20151016,4,1812,1
1,85,20150312,4,4042,1
1,85,20160322,3,4003,1
1,85,20170418,3,1002,1
1,85,20120814,3,4063,1
1,85,20120412,4,1845,1
1,85,20160219,4,1828,1
1,85,20160803,4,1036,1
1,85,20180207,4,1963,1
1,85,20171005,3,1296,1
1,85,20120626,4,1916,1
1,85,20140508,4,1746,1
1,85,20171118,4,4051,1
1,85,20150109,4,4220,1
1,85,20150427,4,1303,2
1,85,20180203,4,1812,5
1,85,20120604,4,1030,1
1,85,20130103,4,1722,1
1,85,20140130,4,1066,1
1,85,20140123,4,1027,1
1,85,20140123,4,1828,1
1,85,20140206,3,1819,1
1,85,20140708,4,1161,1
1,85,20141128,4,1022,1
1,85,20140828,3,1916,1
1,85,20140402,4,1118,1
1,85,20140722,3,1916,1
1,85,20150805,4,1146,1
1,85,20141021,3,4168,1
1,85,20150130,3,1064,1
1,85,20151229,3,1066,1
1,85,20150723,4,1066,1
1,85,20151103,4,1002,1
1,85,20160505,3,654,1
1,85,20151215,3,1243,1
1,85,20150113,3,4138,1
1,85,20160910,3,1002,1
1,85,20170225,4,1161,1
1,85,20160825,4,1161,1
1,85,20170605,4,1825,1
1,85,20170425,3,4003,1
1,85,20161221,3,4003,1
1,85,20170725,4,1036,1
1,85,20171018,4,1888,1
1,85,20170318,4,4051,1
1,85,20170321,4,8222,1
1,85,20170919,4,1819,1
1,85,20170504,3,1279,1
1,85,20130710,4,1986,1
1,85,20140115,4,1296,1
1,85,20130522,4,1454,1
1,85,20151006,4,4246,1
1,85,20180223,4,1022,1
1,85,20120606,2,1424,1
1,85,20121122,2,4071,1
1,85,20140128,2,4098,1
1,85,20141203,2,1030,1
1,85,20150302,1,1812,1
1,85,20150318,2,4071,1
1,85,20150521,3,4042,1
1,85,20160621,3,1161,1
1,85,20120516,3,1161,1
1,85,20120802,4,1797,1
1,85,20130509,3,1839,1
1,85,20150121,3,1283,1
1,85,20151231,4,1179,1
1,85,20160618,4,1002,1
1,85,20130814,4,1888,1
1,85,20120604,4,1036,1
1,85,20140314,4,1954,1
1,85,20140923,4,1985,1
1,85,20160314,4,1643,1
1,85,20160928,4,1783,1
1,85,20160811,4,1756,1
1,85,20170524,4,1002,1
1,85,20171127,4,1066,1
1,77,20160826,5,4435,1
1,77,,3,1188,1
1,77,20120810,3,1002,1
1,77,20160225,4,1002,1
1,77,20160108,4,1963,1
1,77,20140529,6,1066,1
1,77,20140529,6,1797,1
1,77,20131107,6,1812,1
1,77,20141029,6,1797,1
1,77,20170525,6,4125,1
1,77,20161109,5,1161,1
1,77,20170705,6,1714,1
1,77,20171206,6,7219,1
1,77,20171009,6,4051,1
1,77,20171109,5,4115,1
1,77,20151029,6,4177,1
1,77,20150818,5,1025,1
1,77,20160426,6,2091,1
1,77,20140825,1,500,1
1,77,20140224,1,1819,1
1,77,20161118,1,4435,1
1,77,20161109,1,1146,1
1,77,20131218,5,4042,2
1,77,20130826,5,1916,1
1,77,20140820,5,1888,1
1,77,20151123,6,4003,1
1,77,20160418,6,4478,1
1,80,20160328,4,1188,1
1,80,20161020,4,4140,1
1,80,20171027,4,1047,1
1,80,20171214,4,4140,1
1,87,20131129,4,1916,1
1,87,20141104,4,1069,1
1,87,20150223,4,1833,1
1,87,20180110,4,1046,1
1,80,20141110,4,1349,1
1,80,,4,4101,1
1,80,20170104,4,4003,1
1,77,20120604,4,1118,1
1,77,20140604,4,1046,1
1,77,20160301,4,2091,1
1,77,20160822,4,874,1
1,77,20120509,3,1916,1
1,77,20120921,3,1916,1
1,77,20130625,3,1743,1
1,77,20130617,3,4042,1
1,77,20130802,3,1022,1
1,77,20140424,4,1091,1
1,77,20140326,4,4080,1
1,77,20141210,4,1022,1
1,77,20150227,4,1985,1
1,77,20150528,4,1283,1
1,77,20150609,4,1192,1
1,77,20160223,4,1888,1
1,77,20151207,3,1812,1
1,77,20160804,3,1819,1
1,77,20160114,4,4230,1
1,77,20160601,4,1047,1
1,77,20161029,4,1797,1
1,77,20160707,4,1812,1
1,77,20160817,4,1046,1
1,77,20170209,3,1002,1
1,77,20170601,3,4051,1
1,77,20170509,4,8207,1
1,77,20161103,4,1812,1
1,77,20170315,4,1030,1
1,77,20170628,4,1047,2
1,77,20170927,4,1812,1
1,77,20171026,4,1002,2
1,77,20171220,4,1963,1
1,77,20120111,4,1025,1
1,77,20140708,4,1812,1
1,77,20150120,4,1030,1
1,77,20140725,4,1046,2
1,77,20150527,3,1851,1
1,77,20150626,4,1888,1
1,77,20141202,4,654,1
1,77,20150811,3,1022,1
1,77,,4,4051,2
1,77,20160311,4,1030,1
1,77,20171025,4,2091,1
1,77,20171026,4,1812,1
1,77,20180131,4,1030,1
1,77,20131106,6,1896,1
1,77,20150806,6,1896,1
1,77,20151014,6,1002,1
1,77,20170421,6,1261,1
1,77,20131008,4,1812,1
1,77,20170327,4,4051,1
1,77,20170427,4,1812,1
1,77,20150219,6,1442,1
1,77,20160401,6,1036,1
1,77,20160517,6,8210,1
1,77,20180227,5,1243,1
1,77,20180219,6,1002,1
1,77,20180206,5,1812,2
1,77,20180222,6,974,1
1,77,20150525,4,1712,1
1,77,20171101,3,7190,1
1,77,20141031,4,1135,1
1,77,20120921,4,1916,1
1,77,20130627,4,4073,1
1,77,20130424,3,1987,1
1,77,20140918,4,1851,1
1,77,20131210,4,1022,1
1,77,20150611,4,3511,1
1,77,20140917,4,1756,1
1,77,20141017,4,1023,1
1,77,20160708,4,1002,1
1,77,20150928,4,1812,3
1,77,20151117,4,1986,2
1,77,20150928,4,1156,1
1,77,,4,1161,1
1,77,20160903,4,1760,1
1,77,20151002,4,1812,1
1,77,20160924,4,2091,1
1,77,20170307,4,4003,2
1,77,20170704,4,4266,1
1,77,20121024,6,1741,1
1,77,20121024,6,1030,1
1,77,20130404,6,4063,1
1,77,20130829,6,1236,1
1,77,20140430,6,1036,1
1,77,20130919,6,1916,2
1,77,20131019,6,1283,1
1,77,20140729,6,1066,1
1,77,20140707,6,1076,1
1,77,20140206,6,1812,2
1,77,20140620,6,1994,1
1,77,20140312,6,3020,2
1,77,20140924,6,4071,1
1,77,20140624,6,1283,1
1,77,20150414,6,1684,1
1,77,20150207,5,2080,1
1,77,20140912,6,1161,1
1,77,20150226,6,1812,1
1,77,20150912,6,4270,1
1,77,20160208,5,1839,1
1,77,20150916,6,4266,1
1,77,20150513,6,1812,1
1,77,20151019,6,4210,2
1,77,20151023,6,4435,1
1,77,20151209,5,4140,1
1,77,20160217,6,4177,1
1,77,20160630,6,1027,1
1,77,20160401,6,1963,1
1,77,20160112,6,3029,1
1,77,20170722,6,1812,1
1,77,20170119,6,1916,1
1,77,20161206,6,2091,1
1,77,20170324,6,1279,1
1,77,20121127,4,1986,1
1,77,20160722,3,1069,1
1,77,20160730,3,7181,1
1,77,20170130,4,1069,1
1,77,20170731,4,4478,1
1,77,20170620,4,1002,2
1,77,20171201,4,1036,1
1,77,20171114,4,7219,1
1,86,20140110,4,1454,1
1,86,20150516,4,1963,1
1,86,20120824,5,1916,1
1,86,20130626,6,1349,1
1,86,20140904,6,1321,1
1,86,20150327,6,1812,2
1,86,20150420,6,1341,1
1,86,20160622,6,4108,1
1,86,20170202,6,1337,1
1,86,20160919,6,4041,2
1,86,20170518,6,4302,1
1,86,20170421,6,1161,1
1,86,20170421,6,4004,1
1,86,20160204,2,1337,1
1,75,20141105,3,4041,1
1,89,20140311,4,1985,1
1,70,20140926,2,1812,1
1,70,20150904,1,1047,1
1,70,20160928,2,4270,1
1,70,20170510,1,8222,1
1,70,20170708,2,4051,1
1,88,20170308,4,1135,1
1,88,20170306,4,4266,1
1,88,20130502,4,1285,1
1,88,20161007,4,1963,1
1,69,20130117,3,1711,1
1,69,20120724,4,1989,2
1,69,20140709,3,1812,1
1,69,20161028,4,1812,2
1,69,20160708,3,1888,1
1,69,20161102,3,1819,2
1,69,20171227,3,1812,1
1,69,20170616,3,1047,1
1,69,20171214,4,7223,1
1,64,20140702,4,1730,1
1,86,20140519,5,4248,1
1,64,20140809,3,3076,1
1,64,20140611,3,1240,1
1,64,20170719,4,1812,1
1,64,20170412,4,1736,1
1,64,20171103,4,4098,1
1,64,20150203,4,4051,1
1,64,20120730,4,1923,1
1,64,20120510,3,1027,1
1,64,20170627,4,1812,1
1,64,20130926,4,1066,1
1,64,20140217,4,1868,1
1,64,20130516,3,1786,1
1,64,20131118,4,1769,1
1,64,20130802,4,1240,1
1,64,20130702,3,1118,1
1,64,20151201,4,1283,1
1,64,20130506,3,1828,1
1,64,20180129,4,7185,1
1,75,20170609,4,1076,1
1,79,20121030,4,1985,1
1,79,20140515,3,4124,1
1,79,20160419,4,4138,1
1,79,20130222,3,1283,1
1,79,20120713,3,1812,1
1,79,20120619,3,1985,1
1,79,20130716,4,1022,1
1,79,20130522,3,1025,1
1,79,20130612,4,4063,1
1,79,20140328,4,490,1
1,79,20130518,4,1888,1
1,79,20130531,3,1188,1
1,79,20140920,4,1161,2
1,79,20140707,3,635,1
1,79,20141215,3,1022,1
1,79,20141215,3,4027,3
1,79,20150211,4,1046,1
1,79,20141219,3,1022,1
1,79,20140507,4,1025,1
1,79,20140423,4,1883,1
1,79,20141001,4,1023,1
1,79,20141001,4,1025,1
1,79,20150220,3,1812,1
1,79,20140402,4,4071,1
1,79,20150212,4,4218,1
1,79,20141001,3,1283,1
1,79,20150130,4,1161,3
1,79,20150513,4,1047,1
1,79,20141205,4,1124,1
1,79,20150917,4,1839,1
1,79,20150707,3,4003,1
1,79,20151028,4,1146,2
1,79,20160127,4,1025,1
1,79,20150410,3,1023,1
1,79,20160315,3,1296,1
1,79,20161006,4,4177,1
1,79,20160718,3,1812,1
1,79,20170208,4,4003,1
1,79,20170211,4,4003,1
1,79,20160804,4,1161,1
1,79,20160806,4,1267,1
1,79,20160908,4,1030,1
1,79,20170203,3,4003,1
1,79,20160726,3,1002,1
1,79,20170327,4,1643,1
1,79,20170929,4,4056,1
1,79,20170608,4,1916,1
1,79,20180207,4,1146,1
1,79,20171007,4,1812,1
1,67,20130815,6,4137,1
1,67,20140322,6,1203,1
1,67,20160219,6,1023,1
1,67,20160810,6,1819,2
1,67,20170315,5,1030,1
1,67,20170629,6,1002,1
1,67,20171025,6,1963,1
1,75,20161026,3,1819,1
1,79,20140305,3,1711,1
1,79,20160517,3,8209,1
1,79,20160907,4,1030,1
1,79,20170606,3,1819,2
1,79,20180106,4,1002,1
1,79,20171215,3,1030,1
1,67,20121226,2,1893,1
1,67,20160518,1,1828,2
1,67,20160405,2,1028,1
1,67,20170221,1,1030,1
1,67,20161118,2,8221,1
1,67,20170630,2,4056,1
1,67,20120302,6,1046,1
1,67,20121005,5,1036,1
1,67,20121211,6,1874,1
1,67,20120305,6,1769,1
1,67,20120309,6,1874,1
1,67,20130131,6,1667,1
1,67,20130529,6,1712,1
1,67,20120604,6,1954,1
1,67,20130121,6,1118,1
1,67,20121211,5,1022,1
1,67,20121107,6,1023,1
1,67,20121229,6,1888,1
1,67,20130102,6,1756,1
1,67,20120918,6,1985,1
1,67,20130416,6,1028,1
1,67,20130416,6,1828,1
1,67,20130910,6,1066,1
1,67,20130706,6,1888,1
1,67,20130221,6,1722,1
1,67,20130308,5,1986,1
1,67,20130814,5,1023,1
1,67,20130605,6,4056,1
1,67,20130311,6,1893,2
1,67,20130313,5,1135,1
1,67,20130716,5,1812,1
1,67,20140107,6,1077,1
1,67,20130706,5,1120,1
1,67,20130619,5,1046,1
1,67,20131115,6,4073,1
1,67,20141213,5,1022,1
1,67,20131007,5,1161,1
1,67,20130620,5,1800,1
1,67,20140113,6,1929,2
1,67,20130923,6,1769,1
1,67,20130516,5,1812,1
1,67,20140514,6,1002,1
1,67,20131024,6,4073,1
1,67,20131001,6,1002,1
1,67,20140506,6,1275,1
1,67,20131018,6,1034,1
1,67,20140805,6,1812,1
1,67,20140411,6,1223,1
1,67,20140515,6,4123,1
1,67,20140728,6,1025,1
1,67,20140115,6,1203,1
1,67,20141021,6,1684,1
1,67,20141229,5,1023,1
1,67,20140923,6,1022,1
1,67,20140503,5,1161,1
1,67,20140414,5,1263,1
1,67,20140328,6,1076,1
1,67,20140402,6,1023,1
1,67,20141218,6,1285,1
1,67,20140802,6,1819,1
1,67,20141125,6,1162,1
1,67,20150128,6,1772,1
1,67,20140925,5,1002,1
1,67,20141106,6,1964,1
1,67,20150225,6,1819,1
1,67,20150127,6,1828,1
1,67,20150211,5,1772,1
1,67,20140718,5,1046,1
1,67,20150303,5,1839,1
1,67,20141003,6,1839,1
1,67,20150213,6,1828,1
1,67,20150511,6,4042,1
1,67,20150708,5,1908,1
1,67,20141009,6,1714,1
1,67,20150409,5,4051,1
1,67,20150327,6,4266,1
1,67,20150926,5,4051,2
1,67,20150523,6,4005,1
1,67,20151201,6,1025,1
1,67,20160127,6,1022,1
1,67,20150312,6,1013,1
1,67,20151002,6,3020,1
1,67,20150522,6,1893,2
1,67,20150414,6,1685,1
1,67,20150420,6,4273,1
1,67,20150430,5,1819,1
1,67,20150922,6,1711,1
1,67,20160314,5,4003,1
1,67,20151113,6,1954,1
1,67,20160517,6,1179,1
1,67,20150909,5,1120,1
1,67,20160411,6,1161,1
1,67,20151202,5,1046,1
1,67,20150521,5,699,1
1,67,20160607,6,8210,2
1,67,20151209,6,1736,1
1,67,20151215,6,4051,2
1,67,20160414,5,1819,1
1,67,20161215,6,1819,1
1,67,20160718,6,1030,1
1,67,20160616,6,1812,1
1,67,20160209,6,1828,1
1,67,20150810,5,4051,1
1,67,20160718,6,4041,1
1,67,20150828,6,1296,2
1,67,20160513,6,1161,1
1,67,20151212,5,4080,1
1,67,20151229,5,1022,1
1,67,20160210,5,1002,1
1,67,20160202,6,4003,2
1,67,20160819,5,4042,1
1,67,20151027,6,1030,1
1,67,20160229,6,3076,1
1,67,20160924,6,1192,1
1,67,20160905,6,1812,1
1,67,20160712,6,1179,1
1,67,20161213,5,4003,1
1,67,20160803,6,1023,1
1,67,20160525,6,1076,1
1,67,20160824,6,1002,1
1,67,20160714,6,4051,2
1,67,20170316,6,1819,1
1,67,20170403,6,1118,1
1,67,20161128,6,1812,1
1,67,20160428,6,8209,1
1,67,20170124,5,1746,1
1,67,20170301,5,1076,1
1,67,20170306,5,4477,1
1,67,20170427,6,4124,1
1,67,20160621,6,1986,1
1,67,20170227,6,1874,1
1,67,20170114,5,1888,1
1,67,20170301,5,4051,3
1,67,20160908,6,8209,1
1,67,20170424,6,1192,1
1,67,20170731,5,4003,1
1,67,20170406,6,3511,1
1,67,20170613,5,1868,1
1,67,20161227,6,1076,1
1,67,20170310,5,3076,1
1,67,20170202,5,1279,1
1,67,20170513,6,1027,1
1,67,20170425,6,1874,1
1,67,20170325,6,1028,1
1,67,20170725,6,1243,1
1,67,20170731,6,4051,1
1,67,20170707,6,1025,1
1,67,,6,4228,1
1,67,20180227,6,1076,3
1,67,20180209,5,4051,1
1,67,20170724,5,1643,1
1,67,20170801,6,1711,1
1,67,20171003,6,8210,1
1,67,20180221,6,1161,2
1,67,20170922,6,1036,1
1,67,20171006,6,3059,1
1,67,20180202,6,1036,1
1,67,20180223,5,1812,1
1,67,20120524,3,1714,1
1,67,20120423,3,1783,1
1,67,20130318,1,1025,1
1,67,20130925,1,1756,1
1,67,20171102,1,1828,1
1,87,20130425,3,1283,1
1,87,,4,4341,1
1,75,20120813,4,2013,1
1,75,20120711,4,1002,1
1,75,20130702,3,1769,1
1,75,20130520,4,1786,1
1,75,20140701,3,1908,1
1,75,20140303,3,1819,1
1,75,20150305,4,1677,1
1,75,20140701,4,1927,1
1,75,20150212,3,449,1
1,75,20140514,3,1916,1
1,75,20151204,4,1812,1
1,75,20150725,4,1812,1
1,75,20150711,4,4051,1
1,75,20150710,3,4176,1
1,75,20160318,4,8210,1
1,75,20160920,4,1819,1
1,75,20170613,3,1002,1
1,75,20160429,4,4435,1
1,75,20161201,4,4005,1
1,75,20160323,4,1025,1
1,75,20161129,3,1922,1
1,75,20170112,4,1828,1
1,75,20170616,3,4435,1
1,75,20161201,3,1161,1
1,75,20170424,4,4473,1
1,75,20170322,3,1922,1
1,75,20170315,4,4003,1
1,75,20170731,4,1028,1
1,75,20170524,3,1146,1
1,75,20170519,3,4003,1
1,75,20170718,3,1028,1
1,75,20170803,3,4051,1
1,75,20171122,4,4247,1
1,75,20171114,4,4095,1
1,75,20170810,3,1118,1
1,75,20180120,3,1161,1
1,77,20140113,4,1002,1
1,77,20171117,4,8211,2
1,90,20140524,4,1023,1
1,90,20140812,4,1985,1
1,85,20121022,4,1025,1
1,85,20120828,3,1985,1
1,85,20150210,3,3066,1
1,85,20150131,3,1002,1
1,85,20160601,4,4138,1
1,85,20150827,3,4290,1
1,85,,3,1059,1
1,85,20170213,4,1442,1
1,85,20160831,4,8222,1
1,85,20170117,4,1819,1
1,85,20170721,4,1769,1
1,67,20120531,6,1023,1
1,67,20120804,5,1023,1
1,67,20130725,5,1022,1
1,67,20140208,5,1786,1
1,67,20140429,5,3511,1
1,67,20140926,6,1963,1
1,67,20141009,6,1851,1
1,67,20150428,5,4051,1
1,67,20150314,5,1839,1
1,67,20150924,6,1023,1
1,67,20150715,6,1712,1
1,67,20150912,5,4075,1
1,67,20151103,5,4051,1
1,67,20160420,5,4051,1
1,67,20151014,5,4051,1
1,67,20160517,5,4266,1
1,67,20150930,6,1684,1
1,67,20151126,5,1264,1
1,67,20151204,5,1819,1
1,67,20160809,6,1812,1
1,67,20170106,6,1736,2
1,67,20170202,5,1013,1
1,67,20160517,6,1812,1
1,67,20161220,6,8207,1
1,67,20160916,6,1002,1
1,67,20170725,5,1064,1
1,67,20180116,5,1812,1
1,67,20171227,5,1279,1
1,67,20171115,5,1025,1
1,67,20120806,6,1135,1
1,67,20130923,6,1030,1
1,67,20130130,5,1987,1
1,67,20130411,5,1868,1
1,67,20130507,5,1851,1
1,67,20140120,6,1963,1
1,67,20131004,5,1839,1
1,67,20131009,6,1030,1
1,67,20131121,5,1046,1
1,67,20140717,6,1839,1
1,67,20140826,5,1023,1
1,67,20140916,6,3055,1
1,67,20150109,6,1240,1
1,67,20150128,6,1916,1
1,67,20150525,6,1118,1
1,67,20141017,5,1036,1
1,67,20150120,6,1002,1
1,67,20150210,6,1023,1
1,67,20150925,5,1022,1
1,67,20151214,6,1118,1
1,67,20170710,5,1963,2
1,67,20161213,5,8222,1
1,67,20170224,6,7199,1
1,67,20170921,5,1756,1
1,67,20170227,6,3511,1
1,67,20170728,5,1047,1
1,67,20171020,5,7223,1
1,67,20131221,3,458,1
1,67,20140806,3,1888,1
1,67,20170512,4,1027,1
1,67,20120924,8,1874,1
1,67,20150918,7,1839,1
1,67,20170605,8,4051,1
1,67,20180220,8,4051,1
1,67,20170803,8,1819,1
1,67,20171219,7,1760,1
1,61,20160922,HOLA,1179,1
1,85,20120425,4,1238,1
1,85,20121217,4,1161,1
1,85,20121213,3,1137,1
1,85,20130403,4,1922,1
1,85,20140228,4,1839,1
1,85,20130301,3,1059,1
1,85,20130918,3,1916,1
1,85,20130606,3,1201,1
1,85,20140312,4,1954,1
1,85,20131115,4,1954,1
1,85,20150519,4,1118,1
1,85,20150210,4,1169,1
1,85,20150509,3,1013,1
1,85,20150506,3,3055,1
1,85,20150421,4,1022,1
1,85,20160213,4,4065,1
1,85,20160208,4,1916,1
1,85,20150812,3,1321,1
1,85,20160915,4,1022,1
1,85,20160729,4,1036,1
1,85,20151016,4,4124,1
1,85,20160721,4,1198,1
1,85,20150910,4,1916,1
1,85,20160130,4,1161,1
1,85,20161206,4,8207,1
1,85,20170323,4,8203,1
1,85,20170222,4,1812,1
1,85,20170210,4,4056,1
1,85,20170718,4,4051,1
1,85,20170728,4,1027,1
1,85,20171101,3,1022,1
1,85,20171129,3,1279,1
1,85,20171108,4,1760,1
1,67,20140730,3,1888,1
1,67,20140829,3,1036,1
1,67,20161003,4,4270,1
1,67,20161130,4,1161,1
1,67,20161123,4,1888,1
1,73,20130806,4,1200,1
1,70,20140920,3,1156,2
1,70,20130422,4,1812,1
1,70,20130514,4,1723,1
1,70,20150525,4,4295,1
1,70,20150708,4,1874,1
1,70,20150704,4,3020,1
1,70,20170401,4,1023,1
1,67,20170111,3,1013,1
1,67,20131130,8,113,1
1,67,20130604,8,1069,1
1,67,20130809,7,1046,1
1,67,20130812,7,1760,1
1,67,20140507,7,1839,1
1,67,20140115,7,4063,1
1,67,20140409,8,1888,1
1,67,20150130,8,1002,2
1,67,20150522,8,1712,1
1,67,20151124,8,1022,1
1,67,20170531,8,783,1
1,67,20170630,8,1828,1
1,67,20170824,8,1002,1
1,67,20171213,8,4051,1
1,75,20130822,3,1929,1
1,75,20171026,4,1002,1
1,67,20130115,5,1819,1
1,67,20121020,5,1161,1
1,67,20120907,6,1046,1
1,67,20170503,5,4051,1
1,67,20171122,5,7223,1
1,67,20140226,4,1874,1
1,67,20160426,3,1819,1
1,67,20161104,4,8211,1
1,67,20161205,4,1002,1
1,67,20170210,4,1120,1
1,67,20171127,4,1812,1
1,67,20171129,4,1812,2
1,67,20171204,4,1161,1
1,77,20151125,4,4478,1
1,82,20130515,4,4095,1
1,82,20121123,4,1812,1
1,77,20160304,3,1047,1
1,77,20170217,4,1812,1
1,77,20161130,4,1047,1
1,82,20140304,4,4095,1
1,82,20151127,3,1812,1
1,82,20180112,4,4006,1
1,67,20150918,4,4051,1
1,69,20150923,3,4043,1
1,82,20130429,3,1046,1
1,82,20150717,3,4051,1
1,82,20151217,3,1100,1
1,82,20170823,4,1046,1
1,67,20121204,5,1851,1
1,67,20120828,5,1023,1
1,67,20130207,5,1845,1
1,67,20130221,6,1149,1
1,67,20130909,5,1769,1
1,67,20140113,5,1982,1
1,67,20140110,6,1046,1
1,67,20131228,5,1023,1
1,67,20140318,6,1760,1
1,67,20140508,6,1066,1
1,67,20140308,5,1283,1
1,67,20140915,6,4068,1
1,67,20010303,6,1022,1
1,67,20140303,6,4081,1
1,67,20160402,5,4051,1
1,67,20150622,6,1851,1
1,67,20150731,5,1023,1
1,67,20140908,6,1819,1
1,67,20151217,5,1671,1
1,67,20150808,6,3055,1
1,67,20160504,6,4042,1
1,67,20150911,6,3058,1
1,67,20160513,5,1851,1
1,67,20160427,6,1173,1
1,67,20161112,5,4051,1
1,67,20161117,6,1756,1
1,67,20170722,5,1076,1
1,67,20171108,6,1161,1
1,67,20180124,6,1812,1
1,77,20161128,4,8209,1
1,77,20141219,3,4124,1
1,88,20170812,4,4075,1
1,67,20120803,7,1963,1
1,67,20121025,7,1812,1
1,67,20130521,7,1022,1
1,67,20140515,8,1851,2
